Meeting ID,Host,Feature,Event Type,Event time,View Count,Regeneration Count
M05005352,user5598@globalenterprise.com,Summary,Generated,2024-05-27 00:49:00,4,2
M05005353,user862@globalenterprise.com,Summary,Generated,2024-05-08 01:22:00,5,1
M05005354,user924@globalenterprise.com,Summary,Generated,2024-05-07 00:57:00,3,1
M05005355,user5317@globalenterprise.com,Summary,Generated,2024-05-06 01:13:00,3,2
M05005356,user341@globalenterprise.com,Summary,Generated,2024-05-02 01:55:00,5,1
M05005358,user7432@globalenterprise.com,Summary,Generated,2024-05-05 01:45:00,2,1
M05005360,user6610@globalenterprise.com,Summary,Generated,2024-05-02 00:33:00,5,3
M05005362,user5648@globalenterprise.com,Summary,Generated,2024-05-29 00:56:00,3,3
M05005364,user1729@globalenterprise.com,Summary,Generated,2024-05-29 00:22:00,4,3
M05005365,user91@globalenterprise.com,Summary,Generated,2024-05-02 01:58:00,5,3
M05005367,user2334@globalenterprise.com,Summary,Generated,2024-05-14 00:37:00,2,3
M05005368,user2946@globalenterprise.com,Summary,Generated,2024-05-12 01:41:00,3,3
M05005370,user6441@globalenterprise.com,Summary,Generated,2024-05-14 01:59:00,3,2
M05005371,user7168@globalenterprise.com,Summary,Generated,2024-05-08 01:51:00,4,1
M05005372,user7135@globalenterprise.com,Summary,Generated,2024-05-03 01:30:00,4,1
M05005374,user5284@globalenterprise.com,Summary,Generated,2024-05-11 00:38:00,4,2
M05005375,user6100@globalenterprise.com,Summary,Generated,2024-05-10 01:04:00,4,3
M05005376,user5193@globalenterprise.com,Summary,Generated,2024-05-14 01:15:00,5,1
M05005377,user2908@globalenterprise.com,Summary,Generated,2024-05-21 00:37:00,2,2
M05005378,user1091@globalenterprise.com,Summary,Generated,2024-05-17 01:05:00,4,1
M05005379,user651@globalenterprise.com,Summary,Generated,2024-05-09 01:31:00,5,2
M05005380,user7711@globalenterprise.com,Summary,Generated,2024-05-24 01:40:00,2,2
M05005381,user3653@globalenterprise.com,Summary,Generated,2024-05-14 01:59:00,5,2
M05005382,user1969@globalenterprise.com,Summary,Generated,2024-05-22 00:53:00,5,3
M05005384,user6681@globalenterprise.com,Summary,Generated,2024-05-22 01:42:00,2,3
M05005385,user6607@globalenterprise.com,Summary,Generated,2024-05-28 00:49:00,2,3
M05005387,user5130@globalenterprise.com,Summary,Generated,2024-05-28 01:13:00,5,1
M05005388,user4996@globalenterprise.com,Summary,Generated,2024-05-10 01:46:00,5,1
M05005389,user6631@globalenterprise.com,Summary,Generated,2024-05-29 01:13:00,2,3
M05005391,user617@globalenterprise.com,Summary,Generated,2024-05-26 01:27:00,3,2
M05005393,user7389@globalenterprise.com,Summary,Generated,2024-05-11 01:45:00,2,3
M05005394,user4565@globalenterprise.com,Summary,Generated,2024-05-07 01:30:00,2,3
M05005396,user165@globalenterprise.com,Summary,Generated,2024-05-08 00:17:00,5,2
M05005397,user6929@globalenterprise.com,Summary,Generated,2024-05-06 01:54:00,2,1
M05005398,user4878@globalenterprise.com,Summary,Generated,2024-05-14 01:39:00,3,3
M05005400,user2634@globalenterprise.com,Summary,Generated,2024-05-05 00:21:00,2,3
M05005402,user5564@globalenterprise.com,Summary,Generated,2024-05-02 01:12:00,2,3
M05005404,user7203@globalenterprise.com,Summary,Generated,2024-05-08 01:26:00,4,2
M05005406,user2813@globalenterprise.com,Summary,Generated,2024-05-17 01:41:00,4,2
M05005408,user6833@globalenterprise.com,Summary,Generated,2024-05-24 00:36:00,3,2
M05005409,user2310@globalenterprise.com,Summary,Generated,2024-05-02 00:53:00,2,3
M05005410,user1474@globalenterprise.com,Summary,Generated,2024-05-19 00:40:00,5,1
M05005411,user7206@globalenterprise.com,Summary,Generated,2024-05-19 01:21:00,4,1
M05005412,user2093@globalenterprise.com,Summary,Generated,2024-05-23 00:42:00,5,2
M05005414,user2703@globalenterprise.com,Summary,Generated,2024-05-09 00:22:00,2,2
M05005416,user5865@globalenterprise.com,Summary,Generated,2024-05-19 01:11:00,5,2
M05005417,user4323@globalenterprise.com,Summary,Generated,2024-05-16 01:32:00,2,2
M05005418,user4397@globalenterprise.com,Summary,Generated,2024-05-05 01:08:00,4,3
M05005419,user2877@globalenterprise.com,Summary,Generated,2024-05-23 00:38:00,3,2
M05005421,user2872@globalenterprise.com,Summary,Generated,2024-05-04 01:25:00,3,3
M05005423,user3812@globalenterprise.com,Summary,Generated,2024-05-25 00:40:00,2,3
M05005424,user5677@globalenterprise.com,Summary,Generated,2024-05-19 00:39:00,5,3
M05005426,user4248@globalenterprise.com,Summary,Generated,2024-05-22 00:15:00,3,2
M05005427,user2606@globalenterprise.com,Summary,Generated,2024-05-25 00:34:00,5,2
M05005428,user4102@globalenterprise.com,Summary,Generated,2024-05-18 00:56:00,5,2
M05005430,user1140@globalenterprise.com,Summary,Generated,2024-05-03 00:25:00,3,2
M05005434,user4103@globalenterprise.com,Summary,Generated,2024-05-15 00:37:00,2,1
M05005435,user923@globalenterprise.com,Summary,Generated,2024-05-21 00:44:00,5,1
M05005436,user106@globalenterprise.com,Summary,Generated,2024-05-10 00:48:00,4,3
M05005438,user405@globalenterprise.com,Summary,Generated,2024-05-27 01:16:00,5,3
M05005440,user7431@globalenterprise.com,Summary,Generated,2024-05-02 01:34:00,2,1
M05005442,user7505@globalenterprise.com,Summary,Generated,2024-05-18 02:00:00,5,3
M05005443,user2439@globalenterprise.com,Summary,Generated,2024-05-05 01:01:00,5,3
M05005444,user3327@globalenterprise.com,Summary,Generated,2024-05-15 01:49:00,4,2
M05005445,user3445@globalenterprise.com,Summary,Generated,2024-05-26 00:29:00,2,1
M05005449,user4232@globalenterprise.com,Summary,Generated,2024-05-09 01:10:00,4,1
M05005451,user1877@globalenterprise.com,Summary,Generated,2024-05-14 00:47:00,4,3
M05005452,user5216@globalenterprise.com,Summary,Generated,2024-05-27 00:43:00,2,2
M05005453,user6871@globalenterprise.com,Summary,Generated,2024-05-27 00:34:00,5,2
M05005454,user2642@globalenterprise.com,Summary,Generated,2024-05-14 01:36:00,3,3
M05005456,user547@globalenterprise.com,Summary,Generated,2024-05-15 00:42:00,4,3
M05005457,user7704@globalenterprise.com,Summary,Generated,2024-05-12 00:22:00,5,2
M05005459,user4946@globalenterprise.com,Summary,Generated,2024-05-16 01:51:00,4,2
M05005460,user6590@globalenterprise.com,Summary,Generated,2024-05-19 00:37:00,5,2
M05005461,user1831@globalenterprise.com,Summary,Generated,2024-05-15 00:28:00,3,2
M05005462,user6354@globalenterprise.com,Summary,Generated,2024-05-28 01:37:00,5,2
M05005464,user7513@globalenterprise.com,Summary,Generated,2024-05-05 01:43:00,3,3
M05005465,user2768@globalenterprise.com,Summary,Generated,2024-05-23 01:05:00,2,2
M05005466,user7492@globalenterprise.com,Summary,Generated,2024-05-19 01:29:00,3,3
M05005467,user4491@globalenterprise.com,Summary,Generated,2024-05-22 00:48:00,3,1
M05005469,user4233@globalenterprise.com,Summary,Generated,2024-05-06 01:28:00,4,3
M05005470,user1471@globalenterprise.com,Summary,Generated,2024-05-28 00:44:00,4,3
M05005472,user170@globalenterprise.com,Summary,Generated,2024-05-28 01:10:00,4,3
M05005473,user7161@globalenterprise.com,Summary,Generated,2024-05-17 00:34:00,3,3
M05005474,user886@globalenterprise.com,Summary,Generated,2024-05-16 00:35:00,2,1
M05005475,user4763@globalenterprise.com,Summary,Generated,2024-05-20 01:29:00,5,1
M05005476,user6717@globalenterprise.com,Summary,Generated,2024-05-20 01:23:00,4,2
M05005477,user6957@globalenterprise.com,Summary,Generated,2024-05-04 00:29:00,5,3
M05005478,user7433@globalenterprise.com,Summary,Generated,2024-05-15 01:15:00,2,1
M05005479,user643@globalenterprise.com,Summary,Generated,2024-05-04 00:35:00,2,2
M05005481,user3626@globalenterprise.com,Summary,Generated,2024-05-29 00:27:00,5,3
M05005482,user3792@globalenterprise.com,Summary,Generated,2024-05-02 01:22:00,5,1
M05005483,user2722@globalenterprise.com,Summary,Generated,2024-05-07 00:36:00,2,2
M05005484,user4673@globalenterprise.com,Summary,Generated,2024-05-28 00:31:00,4,2
M05005485,user5363@globalenterprise.com,Summary,Generated,2024-05-12 01:55:00,4,2
M05005486,user411@globalenterprise.com,Summary,Generated,2024-05-14 00:19:00,3,2
M05005487,user524@globalenterprise.com,Summary,Generated,2024-05-03 00:20:00,2,3
M05005488,user2327@globalenterprise.com,Summary,Generated,2024-05-18 01:40:00,5,3
M05005490,user474@globalenterprise.com,Summary,Generated,2024-05-19 01:35:00,4,1
M05005491,user6423@globalenterprise.com,Summary,Generated,2024-05-23 01:25:00,4,2
M05005492,user3948@globalenterprise.com,Summary,Generated,2024-05-02 00:59:00,2,1
M05005493,user3715@globalenterprise.com,Summary,Generated,2024-05-13 01:06:00,4,3
M05005499,user7513@globalenterprise.com,Summary,Generated,2024-05-15 00:24:00,2,2
M05005503,user1724@globalenterprise.com,Summary,Generated,2024-05-05 00:43:00,2,3
M05005504,user7305@globalenterprise.com,Summary,Generated,2024-05-25 00:40:00,3,2
M05005505,user3373@globalenterprise.com,Summary,Generated,2024-05-12 00:29:00,4,2
M05005506,user6513@globalenterprise.com,Summary,Generated,2024-05-04 00:16:00,2,1
M05005507,user3438@globalenterprise.com,Summary,Generated,2024-05-12 01:09:00,3,1
M05005509,user7217@globalenterprise.com,Summary,Generated,2024-05-03 00:49:00,4,1
M05005510,user4680@globalenterprise.com,Summary,Generated,2024-05-02 01:06:00,2,3
M05005511,user5146@globalenterprise.com,Summary,Generated,2024-05-14 01:42:00,3,2
M05005513,user1815@globalenterprise.com,Summary,Generated,2024-05-09 01:38:00,4,2
M05005514,user407@globalenterprise.com,Summary,Generated,2024-05-07 01:02:00,4,2
M05005517,user4621@globalenterprise.com,Summary,Generated,2024-05-10 01:25:00,2,2
M05005518,user4428@globalenterprise.com,Summary,Generated,2024-05-22 01:17:00,4,3
M05005519,user5921@globalenterprise.com,Summary,Generated,2024-05-19 01:40:00,2,3
M05005521,user6737@globalenterprise.com,Summary,Generated,2024-05-13 01:50:00,2,3
M05005522,user935@globalenterprise.com,Summary,Generated,2024-05-24 01:10:00,2,1
M05005524,user2552@globalenterprise.com,Summary,Generated,2024-05-23 00:42:00,3,3
M05005526,user7796@globalenterprise.com,Summary,Generated,2024-05-10 01:04:00,4,1
M05005528,user6786@globalenterprise.com,Summary,Generated,2024-05-28 00:38:00,5,1
M05005529,user242@globalenterprise.com,Summary,Generated,2024-05-23 01:55:00,3,2
M05005530,user7712@globalenterprise.com,Summary,Generated,2024-05-13 01:40:00,2,1
M05005532,user1442@globalenterprise.com,Summary,Generated,2024-05-27 01:35:00,4,1
M05005536,user1005@globalenterprise.com,Summary,Generated,2024-05-16 01:33:00,5,2
M05005537,user844@globalenterprise.com,Summary,Generated,2024-05-04 01:48:00,3,2
M05005538,user3279@globalenterprise.com,Summary,Generated,2024-05-02 01:17:00,4,3
M05005539,user2080@globalenterprise.com,Summary,Generated,2024-05-18 01:35:00,4,3
M05005542,user1434@globalenterprise.com,Summary,Generated,2024-05-14 01:31:00,5,1
M05005543,user4815@globalenterprise.com,Summary,Generated,2024-05-07 00:55:00,5,3
M05005545,user6644@globalenterprise.com,Summary,Generated,2024-05-20 01:24:00,5,2
M05005546,user609@globalenterprise.com,Summary,Generated,2024-05-22 00:18:00,2,1
M05005547,user4470@globalenterprise.com,Summary,Generated,2024-05-02 00:26:00,3,3
M05005550,user3870@globalenterprise.com,Summary,Generated,2024-05-22 01:25:00,5,1
M05005551,user306@globalenterprise.com,Summary,Generated,2024-05-13 01:13:00,3,3
M05005553,user4093@globalenterprise.com,Summary,Generated,2024-05-25 00:41:00,2,3
M05005554,user4775@globalenterprise.com,Summary,Generated,2024-05-21 01:59:00,5,1
M05005555,user1474@globalenterprise.com,Summary,Generated,2024-05-19 01:35:00,3,2
M05005557,user6132@globalenterprise.com,Summary,Generated,2024-05-08 01:42:00,5,2
M05005558,user1833@globalenterprise.com,Summary,Generated,2024-05-13 01:47:00,2,2
M05005559,user3966@globalenterprise.com,Summary,Generated,2024-05-18 01:29:00,2,3
M05005560,user2807@globalenterprise.com,Summary,Generated,2024-05-25 01:42:00,3,3
M05005561,user6093@globalenterprise.com,Summary,Generated,2024-05-18 00:49:00,2,1
M05005563,user7290@globalenterprise.com,Summary,Generated,2024-05-04 01:15:00,5,2
M05005564,user3438@globalenterprise.com,Summary,Generated,2024-05-27 00:24:00,5,3
M05005565,user3563@globalenterprise.com,Summary,Generated,2024-05-27 00:58:00,5,3
M05005566,user6698@globalenterprise.com,Summary,Generated,2024-05-13 01:55:00,5,2
M05005567,user948@globalenterprise.com,Summary,Generated,2024-05-06 00:54:00,4,2
M05005568,user2613@globalenterprise.com,Summary,Generated,2024-05-11 01:15:00,5,3
M05005570,user6478@globalenterprise.com,Summary,Generated,2024-05-28 01:04:00,5,3
M05005571,user4006@globalenterprise.com,Summary,Generated,2024-05-04 00:53:00,2,2
M05005572,user4217@globalenterprise.com,Summary,Generated,2024-05-11 01:39:00,5,2
M05005573,user5768@globalenterprise.com,Summary,Generated,2024-05-14 01:40:00,3,2
M05005574,user5125@globalenterprise.com,Summary,Generated,2024-05-02 01:25:00,5,1
M05005575,user1762@globalenterprise.com,Summary,Generated,2024-05-09 00:59:00,3,1
M05005578,user4320@globalenterprise.com,Summary,Generated,2024-05-22 01:51:00,4,1
M05005579,user1472@globalenterprise.com,Summary,Generated,2024-05-02 01:57:00,5,2
M05005580,user5343@globalenterprise.com,Summary,Generated,2024-05-15 01:20:00,2,1
M05005581,user4284@globalenterprise.com,Summary,Generated,2024-05-25 00:52:00,5,1
M05005582,user5510@globalenterprise.com,Summary,Generated,2024-05-19 01:42:00,3,3
M05005585,user1467@globalenterprise.com,Summary,Generated,2024-05-28 01:58:00,4,3
M05005587,user6381@globalenterprise.com,Summary,Generated,2024-05-24 00:29:00,4,1
M05005588,user5042@globalenterprise.com,Summary,Generated,2024-05-23 01:30:00,2,2
M05005589,user7661@globalenterprise.com,Summary,Generated,2024-05-18 00:47:00,5,3
M05005590,user24@globalenterprise.com,Summary,Generated,2024-05-26 01:09:00,5,1
M05005591,user4608@globalenterprise.com,Summary,Generated,2024-05-23 00:51:00,3,3
M05005593,user1800@globalenterprise.com,Summary,Generated,2024-05-13 01:22:00,2,1
M05005595,user267@globalenterprise.com,Summary,Generated,2024-05-16 01:55:00,4,1
M05005596,user6507@globalenterprise.com,Summary,Generated,2024-05-29 01:52:00,2,2
M05005600,user5311@globalenterprise.com,Summary,Generated,2024-05-26 01:15:00,2,1
M05005601,user6016@globalenterprise.com,Summary,Generated,2024-05-25 01:40:00,5,1
M05005602,user1489@globalenterprise.com,Summary,Generated,2024-05-05 00:30:00,2,1
M05005603,user4836@globalenterprise.com,Summary,Generated,2024-05-10 00:55:00,4,3
M05005605,user6752@globalenterprise.com,Summary,Generated,2024-05-29 00:43:00,3,1
M05005607,user6655@globalenterprise.com,Summary,Generated,2024-05-24 00:41:00,3,2
M05005608,user770@globalenterprise.com,Summary,Generated,2024-05-07 01:27:00,4,3
M05005609,user3159@globalenterprise.com,Summary,Generated,2024-05-16 00:21:00,5,1
M05005610,user5028@globalenterprise.com,Summary,Generated,2024-05-06 00:52:00,5,1
M05005613,user2471@globalenterprise.com,Summary,Generated,2024-05-27 00:49:00,5,2
M05005614,user2005@globalenterprise.com,Summary,Generated,2024-05-20 01:02:00,4,2
M05005616,user2400@globalenterprise.com,Summary,Generated,2024-05-26 01:18:00,5,3
M05005617,user2257@globalenterprise.com,Summary,Generated,2024-05-18 00:44:00,3,3
M05005619,user1881@globalenterprise.com,Summary,Generated,2024-05-03 01:34:00,4,2
M05005620,user7443@globalenterprise.com,Summary,Generated,2024-05-19 01:30:00,4,3
M05005622,user2043@globalenterprise.com,Summary,Generated,2024-05-23 01:56:00,2,3
M05005623,user3554@globalenterprise.com,Summary,Generated,2024-05-22 01:23:00,4,1
M05005625,user5421@globalenterprise.com,Summary,Generated,2024-05-21 01:36:00,3,3
M05005626,user3677@globalenterprise.com,Summary,Generated,2024-05-11 01:43:00,2,2
M05005629,user6340@globalenterprise.com,Summary,Generated,2024-05-20 01:18:00,5,2
M05005630,user1912@globalenterprise.com,Summary,Generated,2024-05-11 01:52:00,4,3
M05005631,user6621@globalenterprise.com,Summary,Generated,2024-05-16 00:24:00,2,1
M05005633,user4638@globalenterprise.com,Summary,Generated,2024-05-03 01:16:00,4,2
M05005637,user509@globalenterprise.com,Summary,Generated,2024-05-23 00:38:00,4,2
M05005638,user475@globalenterprise.com,Summary,Generated,2024-05-07 00:58:00,3,3
M05005639,user7547@globalenterprise.com,Summary,Generated,2024-05-04 00:17:00,2,1
M05005640,user1418@globalenterprise.com,Summary,Generated,2024-05-07 00:17:00,2,2
M05005641,user2090@globalenterprise.com,Summary,Generated,2024-05-06 01:41:00,3,1
M05005642,user1104@globalenterprise.com,Summary,Generated,2024-05-02 00:51:00,3,3
M05005644,user4468@globalenterprise.com,Summary,Generated,2024-05-10 00:21:00,4,3
M05005645,user3717@globalenterprise.com,Summary,Generated,2024-05-07 00:18:00,2,3
M05005647,user5917@globalenterprise.com,Summary,Generated,2024-05-10 01:00:00,2,3
M05005652,user4720@globalenterprise.com,Summary,Generated,2024-05-17 00:58:00,5,2
M05005654,user1418@globalenterprise.com,Summary,Generated,2024-05-21 01:30:00,4,2
M05005658,user3957@globalenterprise.com,Summary,Generated,2024-05-05 01:35:00,2,3
M05005660,user3838@globalenterprise.com,Summary,Generated,2024-05-19 01:31:00,4,1
M05005661,user5790@globalenterprise.com,Summary,Generated,2024-05-24 00:38:00,2,2
M05005662,user7037@globalenterprise.com,Summary,Generated,2024-05-23 01:35:00,4,2
M05005663,user2488@globalenterprise.com,Summary,Generated,2024-05-28 01:01:00,2,3
M05005664,user4607@globalenterprise.com,Summary,Generated,2024-05-13 00:27:00,2,3
M05005665,user5510@globalenterprise.com,Summary,Generated,2024-05-06 00:42:00,2,1
M05005666,user2916@globalenterprise.com,Summary,Generated,2024-05-18 01:24:00,2,2
M05005667,user3838@globalenterprise.com,Summary,Generated,2024-05-23 00:47:00,3,2
M05005669,user5693@globalenterprise.com,Summary,Generated,2024-05-20 02:00:00,5,3
M05005670,user614@globalenterprise.com,Summary,Generated,2024-05-19 01:17:00,2,3
M05005671,user1828@globalenterprise.com,Summary,Generated,2024-05-02 00:43:00,2,2
M05005672,user5766@globalenterprise.com,Summary,Generated,2024-05-03 01:07:00,4,2
M05005673,user6405@globalenterprise.com,Summary,Generated,2024-05-02 01:15:00,4,1
M05005674,user7435@globalenterprise.com,Summary,Generated,2024-05-18 00:27:00,4,1
M05005675,user4644@globalenterprise.com,Summary,Generated,2024-05-14 00:36:00,3,2
M05005676,user5824@globalenterprise.com,Summary,Generated,2024-05-15 00:24:00,2,1
M05005680,user791@globalenterprise.com,Summary,Generated,2024-05-29 00:24:00,3,1
M05005683,user1354@globalenterprise.com,Summary,Generated,2024-05-19 01:18:00,3,2
M05005684,user11@globalenterprise.com,Summary,Generated,2024-05-22 00:58:00,5,1
M05005685,user5423@globalenterprise.com,Summary,Generated,2024-05-15 01:13:00,3,3
M05005689,user195@globalenterprise.com,Summary,Generated,2024-05-27 01:39:00,5,3
