Email,Employee ID,First Name,Last Name,Department,Manager,Last Login(UTC),Last Client Version,LicenseType,LoginType,UserStatus,Location,Region,Join Date
user2245@globalenterprise.com,E02245,User2245,Test,Banking & Finance,Manager65,2024-01-29,5.17.10,Basic,SSO,Active,Global,APAC,2023-06-14
user2246@globalenterprise.com,E02246,User2246,Test,Operations,Manager73,2024-01-18,5.17.10,Basic,SSO,Active,Global,APAC,2023-09-05
user2247@globalenterprise.com,E02247,User2247,Test,ICTS,Manager75,2024-01-28,5.17.10,Basic,SSO,Active,Global,APAC,2023-04-12
user2248@globalenterprise.com,E02248,User2248,Test,ICTS,Manager92,2024-01-08,5.17.10,Basic,SSO,Active,Global,APAC,2024-06-25
user2249@globalenterprise.com,E02249,User2249,Test,Manufacturing,Manager97,2024-01-07,5.17.10,Basic,SSO,Active,Global,APAC,2023-10-16
user2250@globalenterprise.com,E02250,User2250,Test,HR,Manager13,2024-01-25,5.17.10,Basic,SSO,Active,Global,APAC,2023-01-05
user2251@globalenterprise.com,E02251,User2251,Test,Manufacturing,Manager91,2024-01-29,5.17.10,Basic,SSO,Active,Global,APAC,2024-05-31
user2252@globalenterprise.com,E02252,User2252,Test,Engineering,Manager76,2024-01-24,5.17.10,Basic,SSO,Active,Global,APAC,2024-01-11
user2253@globalenterprise.com,E02253,User2253,Test,Manufacturing,Manager14,2024-01-23,5.17.10,Basic,SSO,Active,Global,APAC,2024-03-26
user2254@globalenterprise.com,E02254,User2254,Test,Manufacturing,Manager55,2024-01-14,5.17.10,Basic,SSO,Active,Global,APAC,2023-12-30
user2255@globalenterprise.com,E02255,User2255,Test,Manufacturing,Manager53,2024-01-09,5.17.10,Basic,SSO,Active,Global,APAC,2024-06-10
user2256@globalenterprise.com,E02256,User2256,Test,ICTS,Manager60,2024-01-05,5.17.10,Basic,SSO,Active,Global,APAC,2023-11-18
user2257@globalenterprise.com,E02257,User2257,Test,ICTS,Manager64,2024-01-06,5.17.10,Basic,SSO,Active,Global,APAC,2024-06-16
user2258@globalenterprise.com,E02258,User2258,Test,Banking & Finance,Manager93,2024-01-19,5.17.10,Basic,SSO,Active,Global,APAC,2023-10-23
user2259@globalenterprise.com,E02259,User2259,Test,ICTS,Manager64,2024-01-12,5.17.10,Basic,SSO,Active,Global,APAC,2023-03-26
user2260@globalenterprise.com,E02260,User2260,Test,ICTS,Manager59,2024-01-11,5.17.10,Basic,SSO,Active,Global,APAC,2024-01-30
user2261@globalenterprise.com,E02261,User2261,Test,HR,Manager57,2024-01-23,5.17.10,Basic,SSO,Active,Global,APAC,2023-11-16
user2262@globalenterprise.com,E02262,User2262,Test,Manufacturing,Manager38,2024-01-15,5.17.10,Basic,SSO,Active,Global,APAC,2024-07-21
user2263@globalenterprise.com,E02263,User2263,Test,Engineering,Manager9,2024-01-29,5.17.10,Basic,SSO,Active,Global,APAC,2023-07-13
user2264@globalenterprise.com,E02264,User2264,Test,Engineering,Manager2,2024-01-07,5.17.10,Basic,SSO,Active,Global,APAC,2024-01-12
user2265@globalenterprise.com,E02265,User2265,Test,Operations,Manager14,2024-01-23,5.17.10,Basic,SSO,Active,Global,APAC,2024-05-18
user2266@globalenterprise.com,E02266,User2266,Test,Engineering,Manager85,2024-01-18,5.17.10,Basic,SSO,Active,Global,APAC,2024-03-24
user2267@globalenterprise.com,E02267,User2267,Test,Operations,Manager19,2024-01-05,5.17.10,Basic,SSO,Active,Global,APAC,2023-03-29
user2268@globalenterprise.com,E02268,User2268,Test,Engineering,Manager76,2024-01-24,5.17.10,Basic,SSO,Active,Global,APAC,2024-02-15
user2269@globalenterprise.com,E02269,User2269,Test,ICTS,Manager47,2024-01-04,5.17.10,Basic,SSO,Active,Global,APAC,2023-06-22
user2270@globalenterprise.com,E02270,User2270,Test,Manufacturing,Manager77,2024-01-08,5.17.10,Basic,SSO,Active,Global,APAC,2023-12-13
user2271@globalenterprise.com,E02271,User2271,Test,Engineering,Manager55,2024-01-09,5.17.10,Basic,SSO,Active,Global,APAC,2023-05-06
user2272@globalenterprise.com,E02272,User2272,Test,Operations,Manager98,2024-01-10,5.17.10,Basic,SSO,Active,Global,APAC,2024-05-26
user2273@globalenterprise.com,E02273,User2273,Test,Operations,Manager35,2024-01-20,5.17.10,Basic,SSO,Active,Global,APAC,2024-08-18
user2274@globalenterprise.com,E02274,User2274,Test,Operations,Manager61,2024-01-13,5.17.10,Basic,SSO,Active,Global,APAC,2024-02-14
user2275@globalenterprise.com,E02275,User2275,Test,Operations,Manager66,2024-01-17,5.17.10,Basic,SSO,Active,Global,APAC,2024-02-19
user2276@globalenterprise.com,E02276,User2276,Test,Banking & Finance,Manager59,2024-01-26,5.17.10,Basic,SSO,Active,Global,APAC,2023-05-31
user2277@globalenterprise.com,E02277,User2277,Test,ICTS,Manager63,2024-01-10,5.17.10,Basic,SSO,Active,Global,APAC,2023-05-06
user2278@globalenterprise.com,E02278,User2278,Test,Engineering,Manager18,2024-01-22,5.17.10,Basic,SSO,Active,Global,APAC,2023-08-25
user2279@globalenterprise.com,E02279,User2279,Test,ICTS,Manager7,2024-01-25,5.17.10,Basic,SSO,Active,Global,APAC,2023-04-12
user2280@globalenterprise.com,E02280,User2280,Test,ICTS,Manager4,2024-01-23,5.17.10,Basic,SSO,Active,Global,APAC,2024-05-25
user2281@globalenterprise.com,E02281,User2281,Test,Manufacturing,Manager87,2024-01-21,5.17.10,Basic,SSO,Active,Global,APAC,2024-01-27
user2282@globalenterprise.com,E02282,User2282,Test,Banking & Finance,Manager80,2024-01-11,5.17.10,Basic,SSO,Active,Global,APAC,2023-06-06
user2283@globalenterprise.com,E02283,User2283,Test,HR,Manager10,2024-01-26,5.17.10,Basic,SSO,Active,Global,APAC,2023-04-09
user2284@globalenterprise.com,E02284,User2284,Test,Operations,Manager64,2024-01-26,5.17.10,Basic,SSO,Active,Global,APAC,2024-06-16
user2285@globalenterprise.com,E02285,User2285,Test,Engineering,Manager85,2024-01-11,5.17.10,Basic,SSO,Active,Global,APAC,2023-07-26
user2286@globalenterprise.com,E02286,User2286,Test,Engineering,Manager34,2024-01-18,5.17.10,Basic,SSO,Active,Global,APAC,2024-05-17
user2287@globalenterprise.com,E02287,User2287,Test,HR,Manager70,2024-01-27,5.17.10,Basic,SSO,Active,Global,APAC,2023-12-18
user2288@globalenterprise.com,E02288,User2288,Test,HR,Manager5,2024-01-26,5.17.10,Basic,SSO,Active,Global,APAC,2023-01-19
user2289@globalenterprise.com,E02289,User2289,Test,Engineering,Manager58,2024-01-14,5.17.10,Basic,SSO,Active,Global,APAC,2023-05-02
user2290@globalenterprise.com,E02290,User2290,Test,Banking & Finance,Manager59,2024-01-16,5.17.10,Basic,SSO,Active,Global,APAC,2024-01-21
user2291@globalenterprise.com,E02291,User2291,Test,ICTS,Manager72,2024-01-07,5.17.10,Basic,SSO,Active,Global,APAC,2023-02-03
user2292@globalenterprise.com,E02292,User2292,Test,Operations,Manager22,2024-01-24,5.17.10,Basic,SSO,Active,Global,APAC,2023-11-07
user2293@globalenterprise.com,E02293,User2293,Test,Engineering,Manager40,2024-01-06,5.17.10,Basic,SSO,Active,Global,APAC,2024-03-17
user2294@globalenterprise.com,E02294,User2294,Test,Operations,Manager98,2024-01-17,5.17.10,Basic,SSO,Active,Global,APAC,2024-02-03
user2295@globalenterprise.com,E02295,User2295,Test,ICTS,Manager63,2024-01-23,5.17.10,Basic,SSO,Active,Global,APAC,2024-08-05
user2296@globalenterprise.com,E02296,User2296,Test,Operations,Manager70,2024-01-23,5.17.10,Basic,SSO,Active,Global,APAC,2024-07-21
user2297@globalenterprise.com,E02297,User2297,Test,HR,Manager72,2024-01-17,5.17.10,Basic,SSO,Active,Global,APAC,2024-04-26
user2298@globalenterprise.com,E02298,User2298,Test,Manufacturing,Manager51,2024-01-03,5.17.10,Basic,SSO,Active,Global,APAC,2024-06-02
user2299@globalenterprise.com,E02299,User2299,Test,Banking & Finance,Manager49,2024-01-20,5.17.10,Basic,SSO,Active,Global,APAC,2024-05-21
user2300@globalenterprise.com,E02300,User2300,Test,HR,Manager37,2024-01-26,5.17.10,Basic,SSO,Active,Global,APAC,2023-12-28
user2301@globalenterprise.com,E02301,User2301,Test,Banking & Finance,Manager76,2024-01-02,5.17.10,Basic,SSO,Active,Global,APAC,2023-03-04
user2302@globalenterprise.com,E02302,User2302,Test,ICTS,Manager47,2024-01-28,5.17.10,Basic,SSO,Active,Global,APAC,2023-05-12
user2303@globalenterprise.com,E02303,User2303,Test,Banking & Finance,Manager98,2024-01-02,5.17.10,Basic,SSO,Active,Global,APAC,2024-08-20
user2304@globalenterprise.com,E02304,User2304,Test,Operations,Manager13,2024-01-14,5.17.10,Basic,SSO,Active,Global,APAC,2023-12-16
user2305@globalenterprise.com,E02305,User2305,Test,Engineering,Manager53,2024-01-13,5.17.10,Basic,SSO,Active,Global,APAC,2023-12-20
user2306@globalenterprise.com,E02306,User2306,Test,Banking & Finance,Manager32,2024-01-23,5.17.10,Basic,SSO,Active,Global,APAC,2023-02-27
user2307@globalenterprise.com,E02307,User2307,Test,Manufacturing,Manager40,2024-01-22,5.17.10,Basic,SSO,Active,Global,APAC,2023-08-29
user2308@globalenterprise.com,E02308,User2308,Test,HR,Manager9,2024-01-24,5.17.10,Basic,SSO,Active,Global,APAC,2023-03-28
user2309@globalenterprise.com,E02309,User2309,Test,Banking & Finance,Manager22,2024-01-12,5.17.10,Basic,SSO,Active,Global,APAC,2023-04-28
user2310@globalenterprise.com,E02310,User2310,Test,ICTS,Manager5,2024-01-12,5.17.10,Basic,SSO,Active,Global,APAC,2024-07-05
user2311@globalenterprise.com,E02311,User2311,Test,Engineering,Manager66,2024-01-20,5.17.10,Basic,SSO,Active,Global,APAC,2024-03-08
user2312@globalenterprise.com,E02312,User2312,Test,Engineering,Manager90,2024-01-02,5.17.10,Basic,SSO,Active,Global,APAC,2023-10-01
user2313@globalenterprise.com,E02313,User2313,Test,Engineering,Manager49,2024-01-12,5.17.10,Basic,SSO,Active,Global,APAC,2023-01-23
user2314@globalenterprise.com,E02314,User2314,Test,HR,Manager74,2024-01-12,5.17.10,Basic,SSO,Active,Global,APAC,2024-02-04
user2315@globalenterprise.com,E02315,User2315,Test,ICTS,Manager89,2024-01-05,5.17.10,Basic,SSO,Active,Global,APAC,2024-05-15
user2316@globalenterprise.com,E02316,User2316,Test,Operations,Manager64,2024-01-12,5.17.10,Basic,SSO,Active,Global,APAC,2023-07-30
user2317@globalenterprise.com,E02317,User2317,Test,HR,Manager79,2024-01-07,5.17.10,Basic,SSO,Active,Global,APAC,2023-12-14
user2318@globalenterprise.com,E02318,User2318,Test,Banking & Finance,Manager26,2024-01-15,5.17.10,Basic,SSO,Active,Global,APAC,2024-01-08
user2319@globalenterprise.com,E02319,User2319,Test,Engineering,Manager69,2024-01-28,5.17.10,Basic,SSO,Active,Global,APAC,2023-03-19
user2320@globalenterprise.com,E02320,User2320,Test,Manufacturing,Manager7,2024-01-10,5.17.10,Basic,SSO,Active,Global,APAC,2023-10-22
user2321@globalenterprise.com,E02321,User2321,Test,Banking & Finance,Manager29,2024-01-14,5.17.10,Basic,SSO,Active,Global,APAC,2024-08-10
user2322@globalenterprise.com,E02322,User2322,Test,HR,Manager75,2024-01-24,5.17.10,Basic,SSO,Active,Global,APAC,2023-04-05
user2323@globalenterprise.com,E02323,User2323,Test,ICTS,Manager9,2024-01-10,5.17.10,Basic,SSO,Active,Global,APAC,2023-12-11
user2324@globalenterprise.com,E02324,User2324,Test,HR,Manager55,2024-01-17,5.17.10,Basic,SSO,Active,Global,APAC,2024-06-27
user2325@globalenterprise.com,E02325,User2325,Test,Manufacturing,Manager10,2024-01-27,5.17.10,Basic,SSO,Active,Global,APAC,2023-12-22
user2326@globalenterprise.com,E02326,User2326,Test,Operations,Manager39,2024-01-18,5.17.10,Basic,SSO,Active,Global,APAC,2023-11-06
user2327@globalenterprise.com,E02327,User2327,Test,Engineering,Manager26,2024-01-12,5.17.10,Basic,SSO,Active,Global,APAC,2024-07-06
user2328@globalenterprise.com,E02328,User2328,Test,Engineering,Manager80,2024-01-10,5.17.10,Basic,SSO,Active,Global,APAC,2024-02-16
user2329@globalenterprise.com,E02329,User2329,Test,HR,Manager98,2024-01-23,5.17.10,Basic,SSO,Active,Global,APAC,2024-04-09
user2330@globalenterprise.com,E02330,User2330,Test,HR,Manager81,2024-01-02,5.17.10,Basic,SSO,Active,Global,APAC,2023-07-04
user2331@globalenterprise.com,E02331,User2331,Test,Operations,Manager24,2024-01-29,5.17.10,Basic,SSO,Active,Global,APAC,2024-06-12
user2332@globalenterprise.com,E02332,User2332,Test,HR,Manager85,2024-01-08,5.17.10,Basic,SSO,Active,Global,APAC,2024-05-26
user2333@globalenterprise.com,E02333,User2333,Test,Operations,Manager82,2024-01-10,5.17.10,Basic,SSO,Active,Global,APAC,2024-04-23
user2334@globalenterprise.com,E02334,User2334,Test,HR,Manager94,2024-01-20,5.17.10,Basic,SSO,Active,Global,APAC,2024-03-20
user2335@globalenterprise.com,E02335,User2335,Test,Operations,Manager26,2024-01-18,5.17.10,Basic,SSO,Active,Global,APAC,2023-03-03
user2336@globalenterprise.com,E02336,User2336,Test,Banking & Finance,Manager31,2024-01-06,5.17.10,Basic,SSO,Active,Global,APAC,2024-04-18
user2337@globalenterprise.com,E02337,User2337,Test,Manufacturing,Manager56,2024-01-29,5.17.10,Basic,SSO,Active,Global,APAC,2023-11-04
user2338@globalenterprise.com,E02338,User2338,Test,Engineering,Manager9,2024-01-29,5.17.10,Basic,SSO,Active,Global,APAC,2023-11-23
user2339@globalenterprise.com,E02339,User2339,Test,Operations,Manager53,2024-01-29,5.17.10,Basic,SSO,Active,Global,APAC,2023-07-28
user2340@globalenterprise.com,E02340,User2340,Test,Banking & Finance,Manager21,2024-01-22,5.17.10,Basic,SSO,Active,Global,APAC,2023-10-21
user2341@globalenterprise.com,E02341,User2341,Test,Banking & Finance,Manager31,2024-01-14,5.17.10,Basic,SSO,Active,Global,APAC,2023-08-30
user2342@globalenterprise.com,E02342,User2342,Test,ICTS,Manager4,2024-01-08,5.17.10,Basic,SSO,Active,Global,APAC,2023-06-03
user2343@globalenterprise.com,E02343,User2343,Test,Manufacturing,Manager63,2024-01-16,5.17.10,Basic,SSO,Active,Global,APAC,2023-11-14
user2344@globalenterprise.com,E02344,User2344,Test,HR,Manager83,2024-01-15,5.17.10,Basic,SSO,Active,Global,APAC,2024-03-22
user2345@globalenterprise.com,E02345,User2345,Test,ICTS,Manager35,2024-01-07,5.17.10,Basic,SSO,Active,Global,APAC,2023-07-26
user2346@globalenterprise.com,E02346,User2346,Test,Manufacturing,Manager36,2024-01-10,5.17.10,Basic,SSO,Active,Global,APAC,2023-01-30
user2347@globalenterprise.com,E02347,User2347,Test,Operations,Manager83,2024-01-07,5.17.10,Basic,SSO,Active,Global,APAC,2024-07-17
user2348@globalenterprise.com,E02348,User2348,Test,ICTS,Manager3,2024-01-27,5.17.10,Basic,SSO,Active,Global,APAC,2024-05-12
user2349@globalenterprise.com,E02349,User2349,Test,ICTS,Manager78,2024-01-12,5.17.10,Basic,SSO,Active,Global,APAC,2023-03-27
user2350@globalenterprise.com,E02350,User2350,Test,Banking & Finance,Manager47,2024-01-15,5.17.10,Basic,SSO,Active,Global,APAC,2023-03-07
user2351@globalenterprise.com,E02351,User2351,Test,Operations,Manager93,2024-01-14,5.17.10,Basic,SSO,Active,Global,APAC,2023-04-03
user2352@globalenterprise.com,E02352,User2352,Test,Manufacturing,Manager74,2024-01-05,5.17.10,Basic,SSO,Active,Global,APAC,2023-08-30
user2353@globalenterprise.com,E02353,User2353,Test,Operations,Manager67,2024-01-05,5.17.10,Basic,SSO,Active,Global,APAC,2024-05-27
user2354@globalenterprise.com,E02354,User2354,Test,Operations,Manager68,2024-01-26,5.17.10,Basic,SSO,Active,Global,APAC,2024-08-17
user2355@globalenterprise.com,E02355,User2355,Test,Banking & Finance,Manager31,2024-01-04,5.17.10,Basic,SSO,Active,Global,APAC,2024-05-23
user2356@globalenterprise.com,E02356,User2356,Test,HR,Manager41,2024-01-26,5.17.10,Basic,SSO,Active,Global,APAC,2023-05-06
user2357@globalenterprise.com,E02357,User2357,Test,Banking & Finance,Manager50,2024-01-25,5.17.10,Basic,SSO,Active,Global,APAC,2024-08-21
user2358@globalenterprise.com,E02358,User2358,Test,Operations,Manager28,2024-01-15,5.17.10,Basic,SSO,Active,Global,APAC,2023-08-30
user2359@globalenterprise.com,E02359,User2359,Test,Manufacturing,Manager28,2024-01-07,5.17.10,Basic,SSO,Active,Global,APAC,2023-04-20
user2360@globalenterprise.com,E02360,User2360,Test,Banking & Finance,Manager33,2024-01-15,5.17.10,Basic,SSO,Active,Global,APAC,2024-03-26
user2361@globalenterprise.com,E02361,User2361,Test,HR,Manager69,2024-01-17,5.17.10,Basic,SSO,Active,Global,APAC,2023-02-27
user2362@globalenterprise.com,E02362,User2362,Test,Banking & Finance,Manager70,2024-01-12,5.17.10,Basic,SSO,Active,Global,APAC,2023-04-26
user2363@globalenterprise.com,E02363,User2363,Test,Engineering,Manager32,2024-01-23,5.17.10,Basic,SSO,Active,Global,APAC,2024-05-01
user2364@globalenterprise.com,E02364,User2364,Test,Banking & Finance,Manager61,2024-01-13,5.17.10,Basic,SSO,Active,Global,APAC,2023-05-29
user2365@globalenterprise.com,E02365,User2365,Test,Operations,Manager40,2024-01-28,5.17.10,Basic,SSO,Active,Global,APAC,2024-01-12
user2366@globalenterprise.com,E02366,User2366,Test,ICTS,Manager95,2024-01-28,5.17.10,Basic,SSO,Active,Global,APAC,2023-02-05
user2367@globalenterprise.com,E02367,User2367,Test,Operations,Manager86,2024-01-24,5.17.10,Basic,SSO,Active,Global,APAC,2023-02-25
user2368@globalenterprise.com,E02368,User2368,Test,Manufacturing,Manager50,2024-01-19,5.17.10,Basic,SSO,Active,Global,APAC,2023-09-17
user2369@globalenterprise.com,E02369,User2369,Test,Banking & Finance,Manager88,2024-01-27,5.17.10,Basic,SSO,Active,Global,APAC,2024-01-07
user2370@globalenterprise.com,E02370,User2370,Test,ICTS,Manager31,2024-01-29,5.17.10,Basic,SSO,Active,Global,APAC,2024-07-01
user2371@globalenterprise.com,E02371,User2371,Test,Engineering,Manager51,2024-01-02,5.17.10,Basic,SSO,Active,Global,APAC,2024-02-02
user2372@globalenterprise.com,E02372,User2372,Test,Banking & Finance,Manager97,2024-01-04,5.17.10,Basic,SSO,Active,Global,APAC,2023-11-05
user2373@globalenterprise.com,E02373,User2373,Test,Manufacturing,Manager21,2024-01-08,5.17.10,Basic,SSO,Active,Global,APAC,2023-11-01
user2374@globalenterprise.com,E02374,User2374,Test,Engineering,Manager99,2024-01-27,5.17.10,Basic,SSO,Active,Global,APAC,2023-11-21
user2375@globalenterprise.com,E02375,User2375,Test,Operations,Manager5,2024-01-27,5.17.10,Basic,SSO,Active,Global,APAC,2024-02-21
user2376@globalenterprise.com,E02376,User2376,Test,Banking & Finance,Manager100,2024-01-28,5.17.10,Basic,SSO,Active,Global,APAC,2023-03-24
user2377@globalenterprise.com,E02377,User2377,Test,Engineering,Manager53,2024-01-25,5.17.10,Basic,SSO,Active,Global,APAC,2024-04-27
user2378@globalenterprise.com,E02378,User2378,Test,Banking & Finance,Manager13,2024-01-28,5.17.10,Basic,SSO,Active,Global,APAC,2024-03-08
user2379@globalenterprise.com,E02379,User2379,Test,Manufacturing,Manager9,2024-01-18,5.17.10,Basic,SSO,Active,Global,APAC,2023-09-25
user2380@globalenterprise.com,E02380,User2380,Test,Banking & Finance,Manager94,2024-01-21,5.17.10,Basic,SSO,Active,Global,APAC,2024-03-06
user2381@globalenterprise.com,E02381,User2381,Test,HR,Manager89,2024-01-16,5.17.10,Basic,SSO,Active,Global,APAC,2023-12-01
user2382@globalenterprise.com,E02382,User2382,Test,ICTS,Manager83,2024-01-22,5.17.10,Basic,SSO,Active,Global,APAC,2023-02-23
user2383@globalenterprise.com,E02383,User2383,Test,Manufacturing,Manager83,2024-01-27,5.17.10,Basic,SSO,Active,Global,APAC,2024-03-30
user2384@globalenterprise.com,E02384,User2384,Test,Manufacturing,Manager26,2024-01-14,5.17.10,Basic,SSO,Active,Global,APAC,2023-01-04
user2385@globalenterprise.com,E02385,User2385,Test,Operations,Manager74,2024-01-12,5.17.10,Basic,SSO,Active,Global,APAC,2023-11-09
user2386@globalenterprise.com,E02386,User2386,Test,ICTS,Manager32,2024-01-07,5.17.10,Basic,SSO,Active,Global,APAC,2023-04-24
user2387@globalenterprise.com,E02387,User2387,Test,HR,Manager77,2024-01-29,5.17.10,Basic,SSO,Active,Global,APAC,2023-05-14
user2388@globalenterprise.com,E02388,User2388,Test,Operations,Manager41,2024-01-27,5.17.10,Basic,SSO,Active,Global,APAC,2024-02-25
user2389@globalenterprise.com,E02389,User2389,Test,Engineering,Manager95,2024-01-29,5.17.10,Basic,SSO,Active,Global,APAC,2024-05-04
user2390@globalenterprise.com,E02390,User2390,Test,Manufacturing,Manager88,2024-01-07,5.17.10,Basic,SSO,Active,Global,APAC,2023-09-24
user2391@globalenterprise.com,E02391,User2391,Test,HR,Manager37,2024-01-27,5.17.10,Basic,SSO,Active,Global,APAC,2023-12-02
user2392@globalenterprise.com,E02392,User2392,Test,Manufacturing,Manager48,2024-01-15,5.17.10,Basic,SSO,Active,Global,APAC,2023-03-28
user2393@globalenterprise.com,E02393,User2393,Test,Manufacturing,Manager74,2024-01-14,5.17.10,Basic,SSO,Active,Global,APAC,2024-02-07
user2394@globalenterprise.com,E02394,User2394,Test,Manufacturing,Manager72,2024-01-02,5.17.10,Basic,SSO,Active,Global,APAC,2023-01-22
user2395@globalenterprise.com,E02395,User2395,Test,Operations,Manager60,2024-01-04,5.17.10,Basic,SSO,Active,Global,APAC,2023-08-23
user2396@globalenterprise.com,E02396,User2396,Test,Manufacturing,Manager22,2024-01-24,5.17.10,Basic,SSO,Active,Global,APAC,2023-09-26
user2397@globalenterprise.com,E02397,User2397,Test,ICTS,Manager55,2024-01-21,5.17.10,Basic,SSO,Active,Global,APAC,2024-02-15
